term,fico_range_low,loan_to_income,acc_open_past_24mths,dti,avg_cur_bal,total_bc_limit,mo_sin_rcnt_tl,mths_since_recent_inq,mort_acc,num_actv_rev_tl,loan_amnt,annual_inc,mths_since_recent_bc,mo_sin_old_rev_tl_op,home_ownership_MORTGAGE
36.0,730.0,0.1956521739130435,3.0,20.81,5579.0,37000.0,9.0,9.0,6.0,4.0,18000.0,92000.0,51.0,199.0,0
36.0,730.0,0.13,2.0,12.51,985.0,14400.0,10.0,18.0,0.0,4.0,5200.0,40000.0,10.0,150.0,0
36.0,665.0,0.0496,1.0,8.06,4953.0,1600.0,22.0,2.0,2.0,4.0,6200.0,125000.0,22.0,173.0,0
36.0,715.0,0.09486637393614138,6.0,10.17,796.0,7900.0,6.0,0.0,1.0,4.0,4200.0,44272.8,6.0,118.0,1
36.0,675.0,0.21333333333333335,1.0,7.16,57862.0,7700.0,16.0,,4.0,3.0,6400.0,30000.0,16.0,177.0,1
36.0,725.0,0.16,2.0,4.26,63156.0,58800.0,19.0,21.0,6.0,4.0,32000.0,200000.0,60.0,151.0,1
36.0,725.0,0.11238532110091744,1.0,4.27,49230.0,67500.0,21.0,9.0,1.0,5.0,24500.0,218000.0,21.0,165.0,1
36.0,695.0,0.21922853478608775,,18.8,,,,,,,20000.0,91229.0,,,0
36.0,685.0,0.2545454545454545,4.0,23.94,,11900.0,,,0.0,,14000.0,55000.0,7.0,,0
60.0,700.0,0.22580645161290322,4.0,12.32,57251.0,39300.0,1.0,3.0,4.0,5.0,35000.0,155000.0,14.0,160.0,1
36.0,700.0,0.2402787233190501,3.0,11.16,34911.0,22700.0,6.0,8.0,2.0,4.0,24000.0,99884.0,18.0,140.0,1
60.0,700.0,0.4166666666666667,10.0,19.97,1146.0,17600.0,5.0,17.0,0.0,7.0,15000.0,36000.0,5.0,60.0,0
36.0,670.0,0.2727272727272727,5.0,15.27,10659.0,4100.0,9.0,6.0,2.0,8.0,12000.0,44000.0,56.0,166.0,1
36.0,690.0,0.05555555555555555,13.0,9.93,13232.0,14700.0,0.0,0.0,4.0,5.0,4000.0,72000.0,0.0,157.0,1
36.0,660.0,0.0868421052631579,4.0,8.74,3733.0,4300.0,4.0,8.0,0.0,5.0,8250.0,95000.0,12.0,71.0,0
36.0,710.0,0.1318282936475241,5.0,26.54,4689.0,11300.0,1.0,7.0,3.0,7.0,8000.0,60685.0,1.0,233.0,0
36.0,685.0,0.39797858928609586,6.0,28.01,10438.0,55700.0,8.0,1.0,6.0,9.0,18625.0,46799.0,8.0,276.0,1
36.0,670.0,0.1945945945945946,4.0,17.85,17721.0,13400.0,12.0,0.0,1.0,10.0,18000.0,92500.0,12.0,148.0,1
36.0,690.0,0.3076923076923077,2.0,5.42,1973.0,5600.0,6.0,,0.0,3.0,12000.0,39000.0,19.0,26.0,0
36.0,675.0,0.103125,3.0,14.35,45121.0,300.0,6.0,10.0,2.0,1.0,4950.0,48000.0,31.0,52.0,1
60.0,670.0,0.2,7.0,21.68,14596.0,17000.0,8.0,16.0,4.0,7.0,19000.0,95000.0,15.0,420.0,1
36.0,705.0,0.17985611510791366,,16.16,,,,,,,25000.0,139000.0,,,1
36.0,745.0,0.15,5.0,12.1,1933.0,33700.0,1.0,12.0,2.0,7.0,18000.0,120000.0,1.0,270.0,0
36.0,745.0,0.33375,8.0,37.9,4838.0,59800.0,3.0,6.0,2.0,8.0,13350.0,40000.0,3.0,169.0,1
60.0,760.0,0.3333333333333333,5.0,14.92,20638.0,76900.0,3.0,5.0,4.0,6.0,30000.0,90000.0,3.0,244.0,1
36.0,660.0,0.26666666666666666,10.0,30.1,11055.0,22000.0,8.0,10.0,2.0,9.0,20000.0,75000.0,8.0,128.0,1
36.0,695.0,0.15483870967741936,5.0,21.39,33618.0,15100.0,2.0,2.0,1.0,4.0,7200.0,46500.0,9.0,154.0,1
36.0,755.0,0.14482758620689656,2.0,19.93,33915.0,21000.0,2.0,2.0,4.0,2.0,21000.0,145000.0,27.0,205.0,1
36.0,675.0,0.11428571428571428,3.0,1.85,53379.0,8800.0,7.0,5.0,2.0,2.0,8000.0,70000.0,26.0,118.0,1
36.0,680.0,0.08888888888888889,2.0,19.27,1333.0,15500.0,13.0,1.0,1.0,15.0,4800.0,54000.0,13.0,380.0,0
60.0,700.0,0.44085365853658537,6.0,30.69,5386.0,12100.0,10.0,10.0,2.0,8.0,18075.0,41000.0,24.0,180.0,1
36.0,700.0,0.05555555555555555,13.0,16.79,2327.0,18700.0,1.0,1.0,0.0,7.0,5000.0,90000.0,2.0,47.0,0
36.0,670.0,0.133,12.0,15.82,9862.0,12900.0,5.0,1.0,1.0,3.0,9975.0,75000.0,7.0,210.0,0
36.0,695.0,0.38676470588235295,5.0,14.77,35904.0,54578.0,1.0,5.0,8.0,5.0,32875.0,85000.0,14.0,150.0,1
36.0,690.0,0.06293706293706294,10.0,13.13,25904.0,33800.0,2.0,9.0,5.0,8.0,9000.0,143000.0,2.0,165.0,1
36.0,715.0,0.2,2.0,8.69,26075.0,8000.0,15.0,13.0,4.0,9.0,16000.0,80000.0,34.0,134.0,1
60.0,660.0,0.16163793103448276,9.0,6.57,19313.0,8700.0,4.0,1.0,3.0,6.0,18750.0,116000.0,5.0,183.0,1
60.0,665.0,0.18203125,5.0,17.66,3847.0,34000.0,7.0,4.0,0.0,6.0,11650.0,64000.0,7.0,153.0,1
36.0,685.0,0.16393442622950818,,21.52,,,,,,,10000.0,61000.0,,,1
36.0,660.0,0.07074468085106383,7.0,8.5,14545.0,5500.0,2.0,2.0,0.0,3.0,3325.0,47000.0,5.0,39.0,0
36.0,720.0,0.4318181818181818,5.0,22.2,1452.0,42000.0,12.0,1.0,0.0,7.0,19000.0,44000.0,12.0,171.0,1
36.0,675.0,0.07142857142857142,1.0,28.85,4415.0,17400.0,21.0,,0.0,8.0,5000.0,70000.0,32.0,120.0,0
60.0,675.0,0.1346153846153846,2.0,11.3,56360.0,31800.0,13.0,13.0,3.0,6.0,35000.0,260000.0,103.0,318.0,1
36.0,715.0,0.2125,1.0,9.13,311.0,3800.0,4.0,,0.0,4.0,3825.0,18000.0,4.0,206.0,0
60.0,675.0,0.2957692307692308,8.0,22.99,14174.0,16900.0,0.0,0.0,1.0,10.0,19225.0,65000.0,4.0,285.0,1
60.0,660.0,0.16,5.0,3.66,1138.0,7000.0,2.0,,1.0,5.0,16800.0,105000.0,3.0,343.0,0
60.0,665.0,0.3076923076923077,3.0,29.06,12676.0,70100.0,1.0,1.0,0.0,5.0,20000.0,65000.0,2.0,219.0,0
36.0,675.0,0.2375,,20.04,,,,,,,4750.0,20000.0,,,0
36.0,660.0,0.14285714285714285,,11.21,,,,,,,10000.0,70000.0,,,1
36.0,690.0,0.36764705882352944,3.0,16.29,3608.0,62900.0,11.0,11.0,0.0,7.0,25000.0,68000.0,11.0,120.0,0
60.0,685.0,0.2831858407079646,3.0,19.76,34917.0,24100.0,7.0,2.0,7.0,3.0,32000.0,113000.0,45.0,183.0,1
36.0,685.0,0.20833333333333334,3.0,6.6,871.0,4100.0,15.0,11.0,0.0,5.0,6250.0,30000.0,30.0,77.0,0
36.0,685.0,0.23809523809523808,7.0,15.82,2129.0,19700.0,3.0,14.0,0.0,9.0,15000.0,63000.0,3.0,169.0,0
36.0,800.0,0.0428856924752764,1.0,4.2,1689.0,16000.0,12.0,,0.0,1.0,3200.0,74616.96,26.0,159.0,0
36.0,725.0,0.3076923076923077,1.0,19.72,5368.0,16500.0,15.0,,0.0,1.0,12000.0,39000.0,31.0,138.0,0
36.0,760.0,0.09765625,3.0,6.88,65355.0,12000.0,8.0,0.0,6.0,2.0,25000.0,256000.0,59.0,116.0,1
60.0,710.0,0.2975,8.0,32.27,21854.0,20500.0,5.0,4.0,3.0,5.0,23800.0,80000.0,5.0,160.0,0
36.0,710.0,0.02857142857142857,3.0,6.41,164.0,10600.0,4.0,0.0,0.0,3.0,1000.0,35000.0,10.0,522.0,0
60.0,715.0,0.4,2.0,18.21,1380.0,5100.0,2.0,2.0,0.0,6.0,10000.0,25000.0,2.0,289.0,0
36.0,755.0,0.17142857142857143,0.0,12.31,86536.0,95200.0,25.0,,3.0,5.0,30000.0,175000.0,53.0,177.0,1
36.0,670.0,0.1811320754716981,3.0,17.69,17206.0,8400.0,10.0,6.0,2.0,7.0,9600.0,53000.0,10.0,121.0,1
36.0,710.0,0.5,2.0,38.02,3598.0,10900.0,4.0,17.0,0.0,5.0,12500.0,25000.0,35.0,263.0,0
60.0,680.0,0.14285714285714285,6.0,13.59,40926.0,48000.0,8.0,9.0,3.0,3.0,35000.0,245000.0,8.0,249.0,1
36.0,685.0,0.11428571428571428,1.0,25.87,13594.0,101400.0,2.0,,5.0,15.0,20000.0,175000.0,2.0,541.0,1
60.0,690.0,0.4077272727272727,5.0,23.46,10059.0,50700.0,15.0,20.0,4.0,12.0,22425.0,55000.0,15.0,104.0,1
36.0,665.0,0.13333333333333333,13.0,21.09,2456.0,13800.0,4.0,0.0,0.0,16.0,8400.0,63000.0,6.0,122.0,0
60.0,700.0,0.23410675267922174,1.0,18.73,11737.0,13000.0,23.0,12.0,0.0,3.0,18000.0,76888.0,23.0,107.0,0
60.0,685.0,0.18,4.0,20.61,23391.0,26300.0,7.0,7.0,2.0,9.0,14400.0,80000.0,7.0,155.0,1
36.0,665.0,0.2961864406779661,13.0,33.14,4016.0,7100.0,2.0,2.0,0.0,19.0,17475.0,59000.0,8.0,78.0,0
60.0,675.0,0.26666666666666666,8.0,33.0,10455.0,13800.0,3.0,3.0,2.0,6.0,20000.0,75000.0,15.0,139.0,1
36.0,685.0,0.25857142857142856,7.0,16.48,829.0,3500.0,1.0,,0.0,4.0,13575.0,52500.0,1.0,210.0,0
36.0,700.0,0.3018867924528302,4.0,10.15,13588.0,12500.0,8.0,0.0,1.0,8.0,16000.0,53000.0,8.0,118.0,1
60.0,665.0,0.052321778940483975,,19.62,,,,,,,4000.0,76450.0,,,1
36.0,740.0,0.21352313167259787,6.0,31.84,8431.0,24200.0,7.0,9.0,2.0,4.0,12000.0,56200.0,13.0,181.0,1
36.0,715.0,0.23684210526315788,2.0,16.11,27254.0,19800.0,11.0,11.0,1.0,4.0,9000.0,38000.0,11.0,68.0,1
36.0,705.0,0.3,1.0,13.44,4689.0,12700.0,21.0,20.0,0.0,4.0,15000.0,50000.0,50.0,114.0,0
36.0,690.0,0.09230769230769231,0.0,12.32,4999.0,2900.0,28.0,,0.0,3.0,6000.0,65000.0,84.0,111.0,0
36.0,680.0,0.04081632653061224,4.0,14.33,21130.0,31700.0,13.0,11.0,4.0,5.0,4000.0,98000.0,20.0,364.0,0
60.0,705.0,0.43478260869565216,2.0,21.53,7841.0,5500.0,11.0,18.0,0.0,3.0,30000.0,69000.0,11.0,139.0,1
36.0,665.0,0.1643835616438356,3.0,17.66,23050.0,2000.0,3.0,5.0,3.0,4.0,12000.0,73000.0,110.0,122.0,1
36.0,735.0,0.4,8.0,33.16,9232.0,69400.0,2.0,0.0,3.0,5.0,20000.0,50000.0,2.0,258.0,1
36.0,700.0,0.135,9.0,21.14,6220.0,10500.0,1.0,1.0,1.0,8.0,10800.0,80000.0,1.0,118.0,1
60.0,665.0,0.34615384615384615,8.0,15.92,9918.0,10000.0,3.0,2.0,1.0,6.0,18000.0,52000.0,3.0,130.0,1
60.0,750.0,0.15,8.0,4.58,9590.0,29700.0,6.0,6.0,3.0,4.0,15000.0,100000.0,8.0,188.0,1
60.0,715.0,0.25,20.0,17.45,,6500.0,,,9.0,,20000.0,80000.0,130.0,,1
36.0,665.0,0.2898550724637681,4.0,32.1,11809.0,3600.0,11.0,,2.0,4.0,10000.0,34500.0,30.0,133.0,1
36.0,710.0,0.11428571428571428,4.0,7.9,9972.0,59900.0,3.0,15.0,4.0,10.0,8000.0,70000.0,9.0,203.0,0
36.0,660.0,0.20725388601036268,1.0,17.1,5453.0,1000.0,8.0,8.0,0.0,1.0,8000.0,38600.0,47.0,96.0,0
60.0,665.0,0.2375,2.0,7.13,1397.0,14900.0,6.0,,0.0,4.0,11400.0,48000.0,55.0,196.0,0
36.0,720.0,0.18666666666666668,5.0,7.99,23727.0,92300.0,12.0,8.0,5.0,10.0,28000.0,150000.0,24.0,205.0,1
36.0,665.0,0.14161297174821214,6.0,11.56,16236.0,4400.0,6.0,1.0,1.0,3.0,6000.0,42369.0,6.0,127.0,1
36.0,665.0,0.15053763440860216,10.0,32.87,6120.0,23500.0,7.0,0.0,0.0,9.0,14000.0,93000.0,14.0,136.0,0
36.0,700.0,0.39880952380952384,2.0,20.37,2949.0,8700.0,4.0,4.0,0.0,2.0,16750.0,42000.0,22.0,78.0,1
36.0,755.0,0.2692307692307692,3.0,5.71,2330.0,56080.0,2.0,3.0,0.0,4.0,35000.0,130000.0,2.0,63.0,0
60.0,680.0,0.1411764705882353,5.0,35.75,10653.0,7900.0,2.0,1.0,0.0,3.0,12000.0,85000.0,126.0,155.0,0
36.0,675.0,0.2840909090909091,3.0,19.76,9775.0,19000.0,3.0,4.0,4.0,4.0,25000.0,88000.0,73.0,229.0,0
36.0,690.0,0.13333333333333333,5.0,19.86,4290.0,44700.0,7.0,3.0,4.0,5.0,8000.0,60000.0,19.0,217.0,0
36.0,765.0,0.16,1.0,15.46,3023.0,22800.0,18.0,0.0,0.0,1.0,8000.0,50000.0,18.0,156.0,0
36.0,685.0,0.17613636363636365,1.0,27.33,5636.0,37500.0,5.0,5.0,0.0,6.0,7750.0,44000.0,31.0,238.0,0
36.0,705.0,0.10103626943005181,5.0,31.7,23907.0,22700.0,3.0,2.0,5.0,10.0,7800.0,77200.0,21.0,447.0,1
36.0,660.0,0.09736285746077668,5.0,21.71,2675.0,2300.0,6.0,6.0,1.0,5.0,3500.0,35948.0,15.0,109.0,1
36.0,700.0,0.2840909090909091,7.0,28.23,3406.0,69000.0,2.0,0.0,2.0,16.0,25000.0,88000.0,6.0,351.0,0
36.0,660.0,0.0916030534351145,6.0,8.78,17766.0,15100.0,2.0,3.0,3.0,9.0,12000.0,131000.0,2.0,147.0,1
36.0,690.0,0.025252525252525252,9.0,31.08,17163.0,24900.0,10.0,10.0,2.0,14.0,2500.0,99000.0,18.0,108.0,1
36.0,685.0,0.1388888888888889,4.0,16.63,4360.0,3500.0,8.0,0.0,1.0,4.0,10000.0,72000.0,19.0,273.0,1
60.0,680.0,0.23684210526315788,4.0,20.01,6376.0,10500.0,2.0,2.0,1.0,3.0,18000.0,76000.0,51.0,161.0,0
60.0,670.0,0.1565217391304348,8.0,19.0,3362.0,18250.0,7.0,6.0,1.0,10.0,18000.0,115000.0,8.0,292.0,0
36.0,685.0,0.15,5.0,28.2,8864.0,14400.0,5.0,13.0,2.0,6.0,7500.0,50000.0,16.0,97.0,1
60.0,670.0,0.373134328358209,11.0,39.23,11211.0,500.0,11.0,8.0,7.0,1.0,25000.0,67000.0,19.0,151.0,1
60.0,720.0,0.49955357142857143,3.0,16.67,11547.0,29700.0,19.0,0.0,4.0,7.0,27975.0,56000.0,19.0,163.0,1
36.0,715.0,0.23333333333333334,4.0,30.78,25505.0,54800.0,7.0,8.0,4.0,10.0,35000.0,150000.0,7.0,166.0,1
60.0,700.0,0.35,1.0,22.67,9494.0,87500.0,22.0,,1.0,6.0,35000.0,100000.0,22.0,168.0,0
60.0,720.0,0.18181818181818182,4.0,12.46,21275.0,35800.0,4.0,0.0,3.0,4.0,20000.0,110000.0,4.0,270.0,1
36.0,715.0,0.3459609064175748,4.0,27.56,8365.0,0.0,9.0,9.0,2.0,4.0,8000.0,23124.0,,171.0,1
36.0,695.0,0.16666666666666666,1.0,9.01,4613.0,10400.0,10.0,3.0,7.0,2.0,14000.0,84000.0,10.0,90.0,0
36.0,715.0,0.6,,13.36,,,,,,,9000.0,15000.0,,,1
60.0,710.0,0.21691973969631237,22.0,27.99,1839.0,69400.0,2.0,2.0,0.0,12.0,20000.0,92200.0,6.0,210.0,0
36.0,665.0,0.14761904761904762,12.0,14.0,509.0,11000.0,7.0,7.0,0.0,13.0,6200.0,42000.0,7.0,164.0,0
36.0,720.0,0.35555555555555557,4.0,8.22,1312.0,48500.0,8.0,24.0,0.0,4.0,16000.0,45000.0,8.0,104.0,1
60.0,675.0,0.2916666666666667,9.0,20.66,10285.0,22400.0,1.0,11.0,5.0,11.0,35000.0,120000.0,1.0,134.0,1
36.0,705.0,0.1935483870967742,3.0,21.0,12903.0,19800.0,9.0,10.0,2.0,7.0,15000.0,77500.0,9.0,142.0,1
36.0,755.0,0.08,0.0,37.19,3688.0,7200.0,27.0,,0.0,8.0,5600.0,70000.0,53.0,116.0,0
60.0,700.0,0.32941176470588235,6.0,19.31,17471.0,50800.0,7.0,11.0,6.0,5.0,28000.0,85000.0,9.0,236.0,1
36.0,730.0,0.2,7.0,9.98,27274.0,42700.0,3.0,3.0,1.0,2.0,28000.0,140000.0,3.0,151.0,1
36.0,665.0,0.09646302250803858,2.0,18.33,3188.0,12800.0,6.0,6.0,0.0,5.0,6000.0,62200.0,6.0,130.0,1
36.0,675.0,0.08,4.0,34.42,17823.0,24700.0,10.0,10.0,6.0,7.0,6000.0,75000.0,26.0,95.0,1
36.0,660.0,0.17041666666666666,4.0,7.16,2632.0,5000.0,3.0,0.0,1.0,5.0,10225.0,60000.0,3.0,287.0,1
36.0,720.0,0.2575,5.0,7.61,,25700.0,,3.0,7.0,,12875.0,50000.0,3.0,,1
60.0,755.0,0.48,4.0,13.34,984.0,92600.0,12.0,1.0,2.0,10.0,24000.0,50000.0,12.0,203.0,0
60.0,665.0,0.2553191489361702,4.0,22.17,11069.0,17700.0,6.0,8.0,5.0,5.0,12000.0,47000.0,6.0,260.0,1
36.0,700.0,0.20512820512820512,1.0,17.49,23322.0,43800.0,18.0,1.0,3.0,3.0,20000.0,97500.0,27.0,198.0,1
60.0,690.0,0.09090909090909091,1.0,10.19,31099.0,25800.0,1.0,,3.0,17.0,20000.0,220000.0,1.0,249.0,1
60.0,665.0,0.3448275862068966,3.0,18.54,20511.0,15700.0,3.0,3.0,1.0,3.0,20000.0,58000.0,16.0,156.0,1
36.0,740.0,0.07936507936507936,6.0,15.9,,7400.0,,8.0,0.0,,2000.0,25200.0,1.0,,0
36.0,675.0,0.1696969696969697,7.0,21.53,13904.0,4100.0,4.0,4.0,1.0,6.0,5600.0,33000.0,4.0,141.0,1
36.0,705.0,0.046296296296296294,9.0,30.33,21229.0,4000.0,2.0,1.0,1.0,6.0,2500.0,54000.0,21.0,111.0,1
60.0,805.0,0.14285714285714285,3.0,13.36,,87200.0,,8.0,5.0,,30000.0,210000.0,59.0,,1
36.0,680.0,0.14545454545454545,0.0,31.02,5307.0,11300.0,34.0,,0.0,2.0,4800.0,33000.0,48.0,217.0,0
36.0,750.0,0.35135135135135137,9.0,33.44,2438.0,3800.0,2.0,2.0,0.0,6.0,13000.0,37000.0,2.0,179.0,0
36.0,695.0,0.3,3.0,18.3,1097.0,14850.0,8.0,10.0,1.0,6.0,4800.0,16000.0,8.0,165.0,0
36.0,740.0,0.18223234624145787,0.0,8.88,26623.0,7900.0,42.0,,4.0,2.0,8000.0,43900.0,42.0,154.0,1
36.0,685.0,0.2845528455284553,6.0,26.34,1792.0,30500.0,6.0,1.0,1.0,7.0,10500.0,36900.0,6.0,165.0,1
36.0,665.0,0.23273809523809524,4.0,18.6,15219.0,2000.0,9.0,9.0,1.0,5.0,9775.0,42000.0,32.0,110.0,1
36.0,660.0,0.17142857142857143,8.0,30.52,3991.0,10500.0,0.0,10.0,4.0,5.0,12000.0,70000.0,0.0,128.0,1
36.0,660.0,0.1564102564102564,6.0,35.05,8782.0,9200.0,2.0,2.0,2.0,11.0,6100.0,39000.0,2.0,239.0,1
36.0,690.0,0.1056228642435539,9.0,21.22,3446.0,38700.0,6.0,0.0,0.0,6.0,8500.0,80475.0,6.0,171.0,0
36.0,660.0,0.2222222222222222,9.0,26.61,3858.0,24000.0,0.0,7.0,1.0,7.0,10000.0,45000.0,0.0,40.0,0
36.0,665.0,0.07714773791811319,1.0,12.79,9884.0,4000.0,4.0,4.0,2.0,4.0,4200.0,54441.0,44.0,159.0,1
36.0,745.0,0.05714285714285714,,2.12,,,,,,,6400.0,112000.0,,,0
36.0,660.0,0.21496438756645983,1.0,8.88,1963.0,3500.0,17.0,16.0,0.0,4.0,15000.0,69779.0,17.0,34.0,0
36.0,680.0,0.1400837377882392,3.0,9.93,50793.0,11300.0,7.0,1.0,1.0,3.0,6725.0,48007.0,7.0,341.0,1
60.0,680.0,0.43103448275862066,3.0,16.24,26968.0,29600.0,2.0,,1.0,6.0,25000.0,58000.0,2.0,204.0,1
60.0,690.0,0.3599056603773585,7.0,33.67,2330.0,38100.0,3.0,1.0,0.0,5.0,19075.0,53000.0,6.0,173.0,0
36.0,730.0,0.10551470588235294,7.0,5.95,551.0,37100.0,15.0,15.0,0.0,7.0,7175.0,68000.0,15.0,103.0,0
36.0,735.0,0.12631578947368421,4.0,10.25,27468.0,49000.0,5.0,5.0,3.0,3.0,12000.0,95000.0,5.0,143.0,1
60.0,705.0,0.32,1.0,31.02,3123.0,21700.0,13.0,2.0,3.0,8.0,12000.0,37500.0,27.0,126.0,0
36.0,735.0,0.14,0.0,1.13,1334.0,9500.0,70.0,17.0,4.0,4.0,35000.0,250000.0,74.0,189.0,1
36.0,675.0,0.07692307692307693,8.0,27.97,12919.0,13700.0,2.0,2.0,2.0,7.0,5000.0,65000.0,8.0,127.0,1
36.0,755.0,0.3146067415730337,5.0,28.83,30960.0,52000.0,10.0,8.0,5.0,2.0,28000.0,89000.0,70.0,133.0,1
60.0,660.0,0.15720338983050847,13.0,5.83,13161.0,10500.0,6.0,6.0,1.0,15.0,18550.0,118000.0,6.0,69.0,1
36.0,685.0,0.14285714285714285,1.0,22.61,6435.0,7500.0,9.0,,0.0,4.0,10000.0,70000.0,35.0,155.0,0
36.0,685.0,0.10040160642570281,1.0,17.77,47435.0,32500.0,12.0,12.0,1.0,5.0,25000.0,249000.0,45.0,241.0,1
36.0,730.0,0.25,6.0,14.19,5333.0,19900.0,5.0,0.0,0.0,2.0,10000.0,40000.0,30.0,121.0,0
36.0,660.0,0.11538461538461539,1.0,22.75,35885.0,1000.0,16.0,5.0,3.0,3.0,6000.0,52000.0,72.0,197.0,0
60.0,660.0,0.2,3.0,14.5,11610.0,16500.0,9.0,6.0,1.0,10.0,12000.0,60000.0,15.0,243.0,1
36.0,705.0,0.1836734693877551,4.0,11.32,37122.0,10000.0,10.0,10.0,2.0,6.0,18000.0,98000.0,42.0,167.0,1
36.0,670.0,0.19017980636237897,1.0,6.31,680.0,4200.0,10.0,10.0,0.0,5.0,5500.0,28920.0,41.0,296.0,0
60.0,675.0,0.19785714285714287,10.0,18.28,5818.0,3550.0,2.0,2.0,0.0,12.0,13850.0,70000.0,13.0,94.0,0
36.0,695.0,0.07241379310344828,2.0,15.66,19058.0,13000.0,16.0,3.0,6.0,5.0,4200.0,58000.0,16.0,198.0,1
36.0,695.0,0.032,4.0,22.23,9085.0,35000.0,3.0,9.0,0.0,5.0,4000.0,125000.0,116.0,197.0,0
36.0,700.0,0.25,3.0,24.15,,12000.0,,0.0,0.0,,6000.0,24000.0,23.0,,0
60.0,660.0,0.38776595744680853,3.0,21.22,9830.0,3500.0,3.0,3.0,1.0,1.0,18225.0,47000.0,4.0,133.0,0
36.0,660.0,0.4,4.0,21.4,2784.0,12100.0,2.0,,0.0,5.0,11800.0,29500.0,2.0,38.0,0
36.0,695.0,0.16666666666666666,1.0,9.11,1406.0,9300.0,8.0,8.0,0.0,6.0,5000.0,30000.0,8.0,187.0,0
36.0,660.0,0.14,2.0,17.0,5939.0,7800.0,14.0,14.0,0.0,5.0,8400.0,60000.0,18.0,104.0,0
60.0,660.0,0.40298507462686567,6.0,26.62,6414.0,21600.0,1.0,15.0,2.0,7.0,27000.0,67000.0,15.0,199.0,1
36.0,665.0,0.2,3.0,14.31,3535.0,23100.0,20.0,17.0,0.0,4.0,12000.0,60000.0,20.0,93.0,0
60.0,725.0,0.35923076923076924,5.0,25.62,12062.0,41700.0,4.0,4.0,4.0,7.0,23350.0,65000.0,4.0,215.0,1
36.0,680.0,0.1845472440944882,2.0,11.18,7580.0,15500.0,13.0,1.0,1.0,2.0,28125.0,152400.0,59.0,381.0,0
36.0,680.0,0.064,11.0,14.13,2056.0,20900.0,5.0,0.0,3.0,17.0,8000.0,125000.0,5.0,153.0,1
60.0,680.0,0.29850746268656714,3.0,15.97,3263.0,7800.0,7.0,11.0,0.0,8.0,20000.0,67000.0,33.0,106.0,0
36.0,715.0,0.13663366336633664,0.0,4.59,9423.0,22500.0,32.0,13.0,5.0,6.0,13800.0,101000.0,32.0,135.0,1
36.0,660.0,0.28,2.0,28.83,13626.0,36740.0,11.0,4.0,2.0,9.0,28000.0,100000.0,114.0,193.0,1
36.0,665.0,0.0978125,2.0,2.15,429.0,3075.0,4.0,0.0,2.0,4.0,7825.0,80000.0,39.0,167.0,1
36.0,680.0,0.2,5.0,10.89,2531.0,16000.0,0.0,1.0,0.0,3.0,8400.0,42000.0,11.0,133.0,0
36.0,695.0,0.18,4.0,15.7,3011.0,2500.0,3.0,1.0,3.0,5.0,21600.0,120000.0,109.0,168.0,0
36.0,680.0,0.34182191078448126,2.0,20.4,8135.0,1700.0,4.0,4.0,1.0,5.0,20000.0,58510.0,37.0,248.0,1
36.0,680.0,0.23076923076923078,5.0,10.73,6336.0,28400.0,7.0,7.0,1.0,4.0,30000.0,130000.0,12.0,213.0,0
36.0,695.0,0.07142857142857142,3.0,24.87,10337.0,5600.0,10.0,10.0,0.0,2.0,5000.0,70000.0,24.0,24.0,0
60.0,710.0,0.2671641791044776,19.0,28.36,7718.0,94200.0,2.0,2.0,1.0,17.0,17900.0,67000.0,2.0,244.0,0
60.0,680.0,0.3,2.0,35.79,11720.0,30900.0,7.0,10.0,2.0,8.0,24000.0,80000.0,31.0,268.0,1
60.0,670.0,0.16470588235294117,7.0,9.57,3633.0,7300.0,1.0,1.0,1.0,5.0,11200.0,68000.0,15.0,403.0,1
36.0,660.0,0.16329787234042553,1.0,2.94,2783.0,9800.0,5.0,12.0,0.0,2.0,7675.0,47000.0,5.0,142.0,0
36.0,680.0,0.12,16.0,10.42,14717.0,24900.0,1.0,10.0,3.0,7.0,12000.0,100000.0,13.0,207.0,1
36.0,660.0,0.22375,10.0,36.06,3582.0,5800.0,7.0,9.0,0.0,5.0,8950.0,40000.0,14.0,44.0,0
36.0,710.0,0.05194805194805195,1.0,2.26,2094.0,300.0,20.0,12.0,0.0,3.0,4000.0,77000.0,106.0,116.0,0
36.0,710.0,0.32,4.0,27.01,11597.0,41800.0,9.0,9.0,1.0,12.0,32000.0,100000.0,18.0,337.0,0
36.0,660.0,0.06666666666666667,,17.8,,,,,,,2000.0,30000.0,,,1
60.0,675.0,0.17391304347826086,3.0,9.35,5815.0,40800.0,2.0,,0.0,4.0,20000.0,115000.0,14.0,224.0,0
36.0,665.0,0.07058823529411765,2.0,6.16,3807.0,9000.0,9.0,9.0,0.0,3.0,6000.0,85000.0,23.0,446.0,0
60.0,660.0,0.1744186046511628,8.0,24.56,24347.0,5400.0,1.0,3.0,1.0,10.0,15000.0,86000.0,1.0,134.0,1
36.0,710.0,0.1076923076923077,1.0,2.22,710.0,9000.0,23.0,,0.0,2.0,5600.0,52000.0,23.0,146.0,0
36.0,680.0,0.2,2.0,28.85,6134.0,9200.0,10.0,10.0,0.0,4.0,10000.0,50000.0,37.0,127.0,0
36.0,675.0,0.18461538461538463,4.0,23.87,6222.0,11400.0,8.0,5.0,0.0,5.0,12000.0,65000.0,13.0,70.0,0
